,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Buyer,Cust_Age,TotalBought,TotalFamily,Class,TotPurch,DiscPer,DiscAcc
719,5114,1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,2,50,965,3,Upper,14,14.285714285714285,Low Acceptance
720,4990,1954,Graduation,Married,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,2,61,869,2,Middle,20,5.0,Low Acceptance
721,4329,1984,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,2,31,16,3,Lower,4,50.0,Middle Acceptance
722,10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,2,50,1947,2,Upper,15,6.666666666666667,Low Acceptance
723,4692,1976,Graduation,Married,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,2,39,71,3,Lower,7,71.42857142857143,High Acceptance
724,7212,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,2,49,65,3,Middle,5,20.0,Low Acceptance
725,6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,2,60,1380,2,Upper,23,4.3478260869565215,Low Acceptance
726,437,1976,Master,Divorced,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,1,39,1027,1,Upper,22,4.545454545454546,Low Acceptance
727,11171,1965,Master,Married,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,2,50,411,5,Middle,14,50.0,Middle Acceptance
728,11101,1991,Graduation,Together,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,2,24,836,2,Upper,25,4.0,Low Acceptance
729,5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,1,66,11,3,Lower,3,33.33333333333333,Middle Acceptance
730,610,1953,PhD,Together,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,2,62,480,4,Middle,15,53.333333333333336,Middle Acceptance
731,9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,2,37,606,4,Upper,16,43.75,Middle Acceptance
732,5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,1,67,284,4,Middle,11,45.45454545454545,Middle Acceptance
733,10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,1,42,1472,3,Upper,11,27.27272727272727,Low Acceptance
734,7875,1949,Graduation,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,2,66,1677,2,Upper,25,4.0,Low Acceptance
735,7072,1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,2,42,1335,3,Upper,17,11.76470588235294,Low Acceptance
736,6255,1952,Master,Together,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,2,63,334,3,Upper,12,8.333333333333332,Low Acceptance
737,6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,2,26,18,3,Lower,3,33.33333333333333,Middle Acceptance
738,5564,1969,Graduation,Together,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,2,46,1338,3,Upper,18,11.11111111111111,Low Acceptance
739,5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,1,62,1099,2,Upper,26,15.384615384615385,Low Acceptance
740,7458,1956,Master,Together,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,2,59,97,4,Lower,6,33.33333333333333,Middle Acceptance
741,5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,1,65,63,4,Middle,6,50.0,Middle Acceptance
742,7761,1978,2n Cycle,Together,38702.0,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,2,37,109,3,Lower,7,28.57142857142857,Low Acceptance
743,5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,2,51,902,2,Upper,20,5.0,Low Acceptance
744,3560,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,2,63,1574,2,Upper,19,5.263157894736842,Low Acceptance
745,7235,1975,2n Cycle,Married,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,2,40,38,3,Lower,6,50.0,Middle Acceptance
746,10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,1,20,960,1,Upper,23,4.3478260869565215,Low Acceptance
747,2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,1,45,28,2,Lower,3,33.33333333333333,Middle Acceptance
748,4073,1954,2n Cycle,Married,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,2,61,1215,2,Upper,27,3.7037037037037033,Low Acceptance
749,6974,1972,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,2,43,1497,2,Upper,21,4.761904761904762,Low Acceptance
750,7938,1958,PhD,Together,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,2,57,449,3,Middle,15,13.333333333333334,Low Acceptance
751,7094,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1,40,1064,2,Middle,23,4.3478260869565215,Low Acceptance
752,3667,1969,Graduation,Married,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,2,46,1757,2,Upper,24,4.166666666666666,Low Acceptance
753,7723,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,2,36,1440,2,Upper,20,5.0,Low Acceptance
754,3870,1978,2n Cycle,Together,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,2,37,1006,2,Upper,23,4.3478260869565215,Low Acceptance
755,4012,1972,PhD,Together,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,2,43,1226,3,Middle,18,27.77777777777778,Low Acceptance
756,5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,2,51,1171,3,Middle,15,33.33333333333333,Middle Acceptance
757,10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,2,36,92,3,Middle,6,33.33333333333333,Middle Acceptance
758,6488,1959,PhD,Married,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,2,56,99,3,Lower,7,14.285714285714285,Low Acceptance
759,10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,2,34,66,3,Lower,6,33.33333333333333,Middle Acceptance
760,6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,1,48,564,3,Upper,17,11.76470588235294,Low Acceptance
761,6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,2,27,1427,2,Upper,20,5.0,Low Acceptance
762,7573,1978,PhD,Single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,1,37,86,2,Lower,5,20.0,Low Acceptance
763,4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,1,63,833,1,Upper,18,5.555555555555555,Low Acceptance
764,221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,2,60,242,3,Middle,9,33.33333333333333,Middle Acceptance
765,5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,2,38,1869,2,Upper,16,6.25,Low Acceptance
766,1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,2,28,1364,2,Upper,28,3.571428571428571,Low Acceptance
767,20,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,2,50,183,3,Middle,7,14.285714285714285,Low Acceptance
768,8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,2,59,450,3,Middle,14,28.57142857142857,Low Acceptance
769,10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,2,36,758,3,Upper,19,10.526315789473683,Low Acceptance
770,1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,2,64,1507,2,Upper,19,5.263157894736842,Low Acceptance
771,8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,1,50,654,3,Middle,17,47.05882352941176,Middle Acceptance
772,2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,2,43,81,4,Lower,6,50.0,Middle Acceptance
773,4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,2,58,137,3,Lower,1,0.0,Low Acceptance
774,6825,1953,Graduation,Together,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2,62,16,4,Middle,3,33.33333333333333,Middle Acceptance
775,1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,1,50,93,2,Middle,6,33.33333333333333,Middle Acceptance
776,4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,2,57,1158,2,Upper,17,5.88235294117647,Low Acceptance
777,2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,1,60,43,3,Middle,4,50.0,Middle Acceptance
778,10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1,44,1525,2,Upper,20,10.0,Low Acceptance
779,3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,1,41,1230,1,Upper,18,5.555555555555555,Low Acceptance
780,10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,2,39,29,4,Lower,4,50.0,Middle Acceptance
781,49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,1,45,25,2,Lower,4,25.0,Low Acceptance
782,4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,2,43,24,3,Lower,3,33.33333333333333,Middle Acceptance
783,10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,2,43,38,3,Lower,4,25.0,Low Acceptance
784,4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,2,29,57,3,Lower,5,40.0,Middle Acceptance
785,1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,2,55,47,4,Lower,7,71.42857142857143,High Acceptance
786,6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,1,47,813,2,Middle,18,33.33333333333333,Middle Acceptance
787,10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,2,37,629,3,Middle,16,37.5,Middle Acceptance
788,347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,1,39,377,2,Middle,13,30.76923076923077,Low Acceptance
789,6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,2,70,1612,2,Upper,13,7.6923076923076925,Low Acceptance
790,10446,1957,PhD,Married,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,2,58,729,2,Upper,16,6.25,Low Acceptance
791,3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,1,65,50,1,Lower,5,20.0,Low Acceptance
792,11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,2,37,270,4,Middle,11,36.36363636363637,Middle Acceptance
793,4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,1,54,177,2,Middle,7,28.57142857142857,Low Acceptance
794,199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,1,53,315,1,Middle,12,8.333333333333332,Low Acceptance
795,6722,1954,PhD,Married,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,2,61,767,3,Upper,20,15.0,Low Acceptance
796,796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1,50,1071,2,Middle,23,13.043478260869565,Low Acceptance
797,3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,2,42,1580,2,Upper,23,4.3478260869565215,Low Acceptance
798,8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,2,47,60,3,Lower,7,42.857142857142854,Middle Acceptance
799,310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,2,45,573,3,Middle,17,23.52941176470588,Low Acceptance
800,8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,1,59,41,3,Middle,4,25.0,Low Acceptance
801,236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,2,64,170,4,Lower,7,42.857142857142854,Middle Acceptance
802,9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,1,71,1167,1,Upper,27,3.7037037037037033,Low Acceptance
803,3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,2,57,1526,2,Middle,22,13.636363636363635,Low Acceptance
804,4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,2,39,458,4,Middle,15,40.0,Middle Acceptance
805,7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,2,44,63,3,Middle,5,20.0,Low Acceptance
806,7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,2,58,405,3,Middle,13,30.76923076923077,Low Acceptance
807,2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,2,43,1027,4,Middle,13,53.84615384615385,Middle Acceptance
808,9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1,43,1478,2,Upper,20,10.0,Low Acceptance
809,2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,2,34,72,2,Lower,4,25.0,Low Acceptance
810,5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,1,43,48,2,Lower,5,40.0,Middle Acceptance
811,9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,1,40,726,1,Upper,15,6.666666666666667,Low Acceptance
812,3732,1955,Master,Married,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,2,60,860,3,Middle,21,28.57142857142857,Low Acceptance
813,6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,2,29,1497,2,Upper,22,0.0,Low Acceptance
814,11176,1970,PhD,Together,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,2,45,495,3,Upper,16,12.5,Low Acceptance
815,2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,2,39,20,4,Lower,3,33.33333333333333,Middle Acceptance
816,7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,1,61,570,1,Lower,16,18.75,Low Acceptance
817,3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,2,43,769,3,Upper,20,5.0,Low Acceptance
818,7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,2,37,55,3,Lower,5,40.0,Middle Acceptance
819,9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,1,35,1808,1,Upper,17,5.88235294117647,Low Acceptance
820,1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,2,43,55,3,Lower,5,40.0,Middle Acceptance
821,1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,1,54,577,1,Middle,17,5.88235294117647,Low Acceptance
822,3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,2,52,162,2,Lower,7,14.285714285714285,Low Acceptance
823,5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,2,56,1957,3,Upper,19,5.263157894736842,Low Acceptance
824,5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1,56,1576,2,Upper,23,4.3478260869565215,Low Acceptance
825,9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,2,61,1616,5,Upper,14,21.428571428571427,Low Acceptance
826,6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,1,53,36,4,Lower,4,50.0,Middle Acceptance
827,2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1,57,1482,2,Upper,21,4.761904761904762,Low Acceptance
828,6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,2,31,22,3,Lower,4,25.0,Low Acceptance
829,4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,1,39,63,3,Middle,5,20.0,Low Acceptance
830,8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,1,23,680,1,Middle,17,5.88235294117647,Low Acceptance
831,3321,1967,PhD,Together,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,2,48,542,4,Middle,17,17.647058823529413,Low Acceptance
832,11003,1980,2n Cycle,Together,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,2,35,50,3,Lower,5,40.0,Middle Acceptance
833,10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,2,48,39,4,Lower,4,50.0,Middle Acceptance
834,9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,2,59,1043,3,Upper,23,21.73913043478261,Low Acceptance
835,6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,1,43,385,2,Middle,12,16.666666666666664,Low Acceptance
836,5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,1,35,1633,1,Upper,26,3.8461538461538463,Low Acceptance
837,10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,1,35,46,2,Middle,4,25.0,Low Acceptance
838,5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,1,38,761,2,Middle,18,11.11111111111111,Low Acceptance
839,4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,65,76,4,Lower,6,50.0,Middle Acceptance
840,368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,2,41,290,3,Lower,11,27.27272727272727,Low Acceptance
841,3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,27,89,2,Lower,7,57.14285714285714,Middle Acceptance
842,11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,2,34,70,3,Lower,7,57.14285714285714,Middle Acceptance
843,5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,2,55,1066,2,Upper,16,6.25,Low Acceptance
844,5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,2,45,2009,2,Upper,18,5.555555555555555,Low Acceptance
845,10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,1,24,1345,1,Middle,17,11.76470588235294,Low Acceptance
846,5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,1,59,764,2,Middle,20,15.0,Low Acceptance
847,2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,1,52,195,2,Middle,9,22.22222222222222,Low Acceptance
848,10262,1980,Graduation,Married,15072.0,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,2,35,53,4,Lower,7,57.14285714285714,Middle Acceptance
849,7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,1,41,368,2,Middle,11,18.181818181818183,Low Acceptance
850,9477,1954,PhD,Married,65324.0,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,2,61,544,3,Upper,17,17.647058823529413,Low Acceptance
851,4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,2,58,1853,2,Upper,24,4.166666666666666,Low Acceptance
852,7186,1966,PhD,Together,30843.0,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,2,49,35,4,Lower,4,50.0,Middle Acceptance
853,5794,1974,PhD,Married,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,2,41,446,3,Middle,15,20.0,Low Acceptance
854,1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1,36,1180,2,Middle,24,29.166666666666668,Low Acceptance
855,4877,1973,Master,Married,38576.0,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,2,42,41,3,Lower,4,25.0,Low Acceptance
856,425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,2,30,727,4,Middle,19,15.789473684210526,Low Acceptance
857,3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,2,49,40,4,Lower,4,50.0,Middle Acceptance
